,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SAR,SAR,SAR,SAR,SAR,SAR,SAR,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Radar:Marker1,Radar:Marker1,Radar:Marker1,Radar:Marker2,Radar:Marker2,Radar:Marker2,Radar:Marker3,Radar:Marker3,Radar:Marker3,Right Reflector:Marker1,Right Reflector:Marker1,Right Reflector:Marker1,Right Reflector:Marker2,Right Reflector:Marker2,Right Reflector:Marker2,Right Reflector:Marker3,Right Reflector:Marker3,Right Reflector:Marker3
,ID,"28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","CB540","CB540","CB540","CB600","CB600","CB600","CD6A0","CD6A0","CD6A0","CD560","CD560","CD560","CD590","CD590","CD590","CD5B0","CD5B0","CD5B0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1031,2.863889,,,,,,,,-0.001130,-0.000391,-0.067031,-0.997750,-5.014234,1.781203,-0.503134,0.050655,0.003533,-0.131446,-0.990022,-0.998432,0.302553,-0.111917,-5.000849,1.781474,-0.418678,-5.005435,1.780242,-0.582521,-5.034980,1.779908,-0.508470,-0.917577,0.308716,-0.323292,-0.979251,0.304017,-0.157719,-1.097326,0.293722,0.143742
1032,2.866667,,,,,,,,-0.001808,-0.000371,-0.076042,-0.997103,-5.014033,1.781124,-0.503143,-0.216240,-0.019413,0.561826,-0.798257,-0.998215,0.302260,-0.111757,-5.000832,1.781483,-0.418628,-5.005430,1.780286,-0.582559,-5.034981,1.779834,-0.508493,-0.917201,0.309478,-0.322967,-0.979453,0.302697,-0.157902,-1.096684,0.293609,0.143451
1033,2.869444,,,,,,,,-0.000473,-0.000457,-0.065875,-0.997828,-5.014223,1.781109,-0.503142,-0.233973,-0.021500,0.607554,-0.758731,-0.998411,0.302513,-0.111830,-5.000838,1.781493,-0.418631,-5.005457,1.780262,-0.582549,-5.035457,1.779353,-0.508971,-0.917176,0.309420,-0.322989,-0.980402,0.304002,-0.159595,-1.097276,0.293765,0.143754
1034,2.872222,,,,,,,,-0.000046,0.000217,-0.036966,-0.999317,-5.014214,1.781693,-0.503346,-0.191811,-0.017845,0.498728,-0.845080,-0.998262,0.302236,-0.111768,-5.000844,1.781438,-0.418649,-5.005407,1.780255,-0.582535,-5.035165,1.783690,-0.509280,-0.917569,0.308728,-0.323292,-0.979450,0.302668,-0.157875,-1.096709,0.293374,0.145877
1035,2.875000,,,,,,,,-0.000079,0.000026,-0.036869,-0.999320,-5.014189,1.781656,-0.503349,-0.268731,-0.023811,0.698174,-0.663152,-0.998256,0.302318,-0.111788,-5.000967,1.781332,-0.419004,-5.005430,1.780243,-0.582548,-5.035165,1.783674,-0.509310,-0.917407,0.309478,-0.322703,-0.979751,0.303313,-0.159256,-1.097272,0.293792,0.143740
1036,2.877778,,,,,,,,-0.000579,-0.000702,-0.063874,-0.997958,-5.014187,1.781090,-0.503162,-0.169613,-0.015554,0.441607,-0.880893,-0.998255,0.302225,-0.111949,-5.000943,1.781307,-0.419037,-5.005422,1.780267,-0.582542,-5.035440,1.779386,-0.508967,-0.917528,0.308735,-0.323274,-0.979793,0.301962,-0.157774,-1.097306,0.293753,0.143747
1037,2.880556,,,,,,,,-0.001309,-0.000036,-0.038781,-0.999247,-5.014193,1.781778,-0.503334,-0.244303,-0.021992,0.634322,-0.733122,-0.998198,0.302161,-0.111555,-5.000929,1.781281,-0.419002,-5.005416,1.780266,-0.582534,-5.035183,1.783724,-0.509290,-0.916907,0.309331,-0.322978,-0.979355,0.302507,-0.158367,-1.097491,0.292559,0.145151
1038,2.883333,,,,,,,,-0.003004,-0.000095,-0.086377,-0.996258,-5.013926,1.781024,-0.503006,-0.220050,-0.020175,0.571261,-0.790463,-0.998272,0.302261,-0.111730,-5.000831,1.781416,-0.418640,-5.004524,1.782441,-0.580517,-5.034966,1.779828,-0.508475,-0.917305,0.309616,-0.322667,-0.979371,0.302532,-0.158365,-1.097796,0.292444,0.145063
1039,2.886111,,,,,,,,-0.000856,-0.000233,-0.057214,-0.998362,-5.014091,1.781251,-0.503240,-0.032251,-0.003363,0.085788,-0.995786,-0.998317,0.302143,-0.111945,-5.000973,1.781231,-0.419024,-5.005423,1.780271,-0.582543,-5.035167,1.780502,-0.508907,-0.917825,0.308376,-0.322883,-0.979480,0.302792,-0.157883,-1.097266,0.293630,0.143853
1040,2.888889,,,,,,,,-0.000387,-0.000909,-0.073978,-0.997259,-5.013956,1.781051,-0.503079,0.085785,0.006884,-0.222422,-0.971145,-0.998315,0.302493,-0.111920,-5.000816,1.782197,-0.417981,-5.005418,1.780259,-0.582548,-5.034981,1.779843,-0.508434,-0.917144,0.309542,-0.322840,-0.979462,0.304630,-0.157969,-1.097295,0.293730,0.143752
1041,2.891667,,,,,,,,-0.000618,-0.000442,-0.066186,-0.997807,-5.014218,1.781093,-0.503165,0.093904,0.007579,-0.244074,-0.965170,-0.998515,0.302476,-0.111985,-5.000838,1.781423,-0.418636,-5.005430,1.780288,-0.582556,-5.034990,1.779775,-0.508483,-0.917556,0.308780,-0.323310,-0.980678,0.304124,-0.159684,-1.097095,0.293351,0.143889
1042,2.894444,,,,,,,,0.001074,-0.000739,-0.076684,-0.997055,-5.013984,1.781219,-0.503031,-0.236071,-0.021344,0.612243,-0.754304,-0.998330,0.302419,-0.111839,-5.000811,1.782197,-0.417937,-5.005421,1.780244,-0.582530,-5.034961,1.779912,-0.508456,-0.917195,0.309562,-0.322840,-0.979707,0.303243,-0.159179,-1.097453,0.292765,0.144989
1043,2.897222,,,,,,,,-0.001558,-0.000410,-0.067501,-0.997718,-5.014234,1.781190,-0.503137,0.178521,0.015279,-0.461995,-0.868595,-0.998374,0.302398,-0.111703,-5.000848,1.781467,-0.418636,-5.005455,1.780230,-0.582555,-5.034966,1.779875,-0.508460,-0.917215,0.309462,-0.322925,-0.980719,0.304167,-0.159705,-1.097545,0.292546,0.145145
1044,2.900000,,,,,,,,0.001291,0.000711,-0.015916,-0.999872,-5.014200,1.782637,-0.503353,-0.253799,-0.023336,0.658363,-0.708237,-0.998413,0.302525,-0.111567,-5.000671,1.782828,-0.417819,-5.005408,1.780251,-0.582575,-5.035592,1.785262,-0.510126,-0.918857,0.310273,-0.320864,-0.980386,0.303987,-0.159593,-1.097809,0.292411,0.145116
1045,2.902778,,,,,,,,-0.002158,-0.001024,-0.073809,-0.997270,-5.013933,1.781077,-0.503066,0.151394,0.012747,-0.393330,-0.906757,-0.998356,0.302514,-0.111804,-5.000710,1.781307,-0.418140,-5.005421,1.780233,-0.582546,-5.034773,1.779644,-0.508494,-0.917214,0.309461,-0.322957,-0.980649,0.304117,-0.159635,-1.097525,0.292530,0.145199
1046,2.905556,,,,,,,,0.000220,-0.000368,-0.053107,-0.998589,-5.014028,1.781416,-0.503153,-0.232798,-0.021448,0.603275,-0.762499,-0.998277,0.302447,-0.111418,-5.000570,1.781942,-0.417939,-5.005050,1.780655,-0.582151,-5.035161,1.783718,-0.509269,-0.918806,0.310349,-0.320869,-0.979137,0.302316,-0.158163,-1.097782,0.292378,0.145096
1047,2.908333,,,,,,,,-0.001030,-0.000253,-0.045020,-0.998986,-5.014096,1.781734,-0.503138,0.139135,0.011538,-0.361132,-0.922004,-0.998409,0.302399,-0.111828,-5.000831,1.781489,-0.418658,-5.005432,1.780285,-0.582548,-5.034973,1.780648,-0.508551,-0.917747,0.309223,-0.322481,-0.980683,0.304189,-0.159674,-1.097765,0.292365,0.145099
1048,2.911111,,,,,,,,0.000136,0.000189,-0.038252,-0.999268,-5.014204,1.781671,-0.503316,0.151924,0.012666,-0.392703,-0.906941,-0.998265,0.302083,-0.111859,-5.000850,1.781451,-0.418645,-5.005404,1.780256,-0.582543,-5.035186,1.783615,-0.509215,-0.916739,0.307527,-0.321980,-0.980414,0.303956,-0.159577,-1.097540,0.292509,0.145129
1049,2.913889,,,,,,,,-0.000079,-0.001351,-0.064258,-0.997932,-5.014098,1.781159,-0.503004,0.141013,0.011708,-0.364408,-0.920427,-0.998275,0.302120,-0.111818,-5.000598,1.781714,-0.417839,-5.005441,1.780239,-0.582541,-5.034970,1.779848,-0.508450,-0.916837,0.307487,-0.321827,-0.980432,0.303899,-0.159611,-1.097792,0.292336,0.145089
1050,2.916667,,,,,,,,0.001390,-0.000473,-0.069900,-0.997553,-5.014210,1.781382,-0.503151,-0.233591,-0.021192,0.606610,-0.759612,-0.998312,0.302386,-0.111785,-5.000744,1.783019,-0.418007,-5.005417,1.780306,-0.582530,-5.035064,1.779859,-0.508858,-0.918350,0.309965,-0.322420,-0.979352,0.302461,-0.158349,-1.097301,0.293724,0.143748
1051,2.919444,,,,,,,,0.001263,-0.000728,-0.068276,-0.997665,-5.014197,1.781302,-0.503072,0.164815,0.014203,-0.427935,-0.888541,-0.998290,0.302436,-0.111766,-5.000875,1.782827,-0.417930,-5.005424,1.780246,-0.582544,-5.034974,1.779801,-0.508465,-0.917225,0.309430,-0.322928,-0.980323,0.303895,-0.159624,-1.097765,0.292379,0.145073
1052,2.922222,,,,,,,,-0.000598,-0.000433,-0.073624,-0.997286,-5.014027,1.781006,-0.503166,0.134092,0.010958,-0.348003,-0.927790,-0.998420,0.302369,-0.111948,-5.000833,1.781537,-0.418660,-5.005708,1.780951,-0.582318,-5.034989,1.779860,-0.508467,-0.917639,0.309176,-0.322766,-0.980687,0.304182,-0.159706,-1.097791,0.292343,0.145058
1053,2.925000,,,,,,,,-0.001937,-0.000574,-0.076954,-0.997033,-5.014023,1.781072,-0.503140,-0.229176,-0.020756,0.595302,-0.769846,-0.998233,0.302300,-0.111835,-5.000976,1.781343,-0.419021,-5.005465,1.780263,-0.582569,-5.034952,1.779858,-0.508443,-0.917206,0.309494,-0.322949,-0.979349,0.302397,-0.158387,-1.097316,0.293797,0.143759
1054,2.927778,,,,,,,,0.000125,-0.000450,-0.060427,-0.998172,-5.014087,1.781754,-0.503103,-0.267064,-0.024424,0.693137,-0.669060,-0.998423,0.302672,-0.111528,-5.000816,1.782113,-0.418024,-5.005430,1.780300,-0.582569,-5.035182,1.783674,-0.509271,-0.918624,0.311202,-0.320332,-0.980391,0.303997,-0.159590,-1.097829,0.292439,0.145081
1055,2.930556,,,,,,,,0.001284,-0.000659,-0.070289,-0.997526,-5.014201,1.781365,-0.503055,0.137353,0.011317,-0.356622,-0.924028,-0.998494,0.302608,-0.112085,-5.000865,1.782239,-0.417964,-5.005450,1.780350,-0.582566,-5.034961,1.779895,-0.508433,-0.917551,0.308748,-0.323256,-0.981020,0.304507,-0.160174,-1.097343,0.293708,0.143737
1056,2.933333,,,,,,,,-0.001690,-0.000299,-0.067043,-0.997749,-5.014218,1.781240,-0.503138,0.083992,0.006492,-0.216926,-0.972546,-0.998339,0.302371,-0.112032,-5.000843,1.781459,-0.418661,-5.005415,1.780306,-0.582531,-5.034952,1.779903,-0.508469,-0.917571,0.308735,-0.323333,-0.980428,0.303993,-0.159653,-1.097269,0.293743,0.143727
1057,2.936111,,,,,,,,0.001144,-0.000591,-0.077142,-0.997019,-5.013970,1.781246,-0.503035,-0.185032,-0.016907,0.481142,-0.856726,-0.998302,0.302278,-0.111854,-5.000825,1.782250,-0.417973,-5.005408,1.780244,-0.582533,-5.034958,1.779932,-0.508488,-0.917318,0.309713,-0.322642,-0.979570,0.302149,-0.158369,-1.097330,0.293779,0.143731
1058,2.938889,,,,,,,,0.001145,-0.000481,-0.069803,-0.997560,-5.014226,1.781314,-0.503176,0.167274,0.014094,-0.433224,-0.885516,-0.998395,0.302500,-0.112039,-5.000771,1.782932,-0.418118,-5.005419,1.780314,-0.582565,-5.034966,1.779862,-0.508472,-0.917205,0.309463,-0.323012,-0.980986,0.304547,-0.160180,-1.097321,0.293708,0.143722
1059,2.941667,,,,,,,,0.002476,0.000887,-0.021717,-0.999761,-5.014331,1.782319,-0.503608,0.065965,0.004834,-0.171457,-0.982969,-0.998421,0.302369,-0.111902,-5.000841,1.782880,-0.418423,-5.005393,1.780237,-0.582550,-5.035568,1.785470,-0.510171,-0.917572,0.308745,-0.323312,-0.980384,0.303975,-0.159559,-1.097376,0.293799,0.143909
1060,2.944444,,,,,,,,0.000252,-0.000632,-0.070267,-0.997528,-5.014190,1.781420,-0.503060,-0.222631,-0.019998,0.578710,-0.784302,-0.998212,0.302159,-0.111796,-5.000843,1.782141,-0.418005,-5.005425,1.780254,-0.582564,-5.034957,1.779802,-0.508450,-0.917347,0.309606,-0.322515,-0.979365,0.302434,-0.158344,-1.096667,0.293478,0.143413
1061,2.947222,,,,,,,,0.000861,-0.000312,-0.077206,-0.997015,-5.014058,1.781185,-0.503198,-0.306267,-0.027551,0.794517,-0.523626,-0.998348,0.302603,-0.111775,-5.000891,1.782742,-0.418448,-5.005415,1.780292,-0.582556,-5.035014,1.779786,-0.508456,-0.918319,0.310521,-0.322160,-0.980959,0.304498,-0.160070,-1.097283,0.293733,0.143777
1062,2.950000,,,,,,,,-0.001600,-0.000398,-0.067740,-0.997702,-5.014216,1.781159,-0.503149,-0.246355,-0.022157,0.640018,-0.727458,-0.998325,0.302388,-0.111834,-5.000845,1.781451,-0.418654,-5.005428,1.780237,-0.582552,-5.034980,1.779806,-0.508462,-0.918259,0.310589,-0.321972,-0.980356,0.303918,-0.159585,-1.096678,0.293547,0.143422
1063,2.952778,,,,,,,,0.000185,-0.000476,-0.082070,-0.996626,-5.014035,1.781317,-0.503118,-0.208956,-0.019232,0.543347,-0.812860,-0.998229,0.302269,-0.111788,-5.000744,1.782982,-0.417999,-5.005437,1.780297,-0.582533,-5.035003,1.779749,-0.508474,-0.916930,0.309442,-0.323016,-0.979434,0.302527,-0.158145,-1.096598,0.293245,0.143342
1064,2.955556,,,,,,,,-0.001445,-0.000346,-0.085700,-0.996320,-5.014160,1.781479,-0.503019,-0.198644,-0.017458,0.516842,-0.832533,-0.998222,0.302102,-0.111894,-5.000753,1.783022,-0.417970,-5.004589,1.782284,-0.580595,-5.034976,1.779868,-0.508482,-0.917376,0.309612,-0.322561,-0.979321,0.302480,-0.158388,-1.097270,0.293648,0.143873
1065,2.958333,,,,,,,,0.000419,-0.000466,-0.071277,-0.997456,-5.014222,1.781434,-0.503056,-0.244048,-0.022127,0.632973,-0.734367,-0.998229,0.302320,-0.111536,-5.000658,1.782831,-0.417833,-5.005441,1.780257,-0.582556,-5.035124,1.779823,-0.508835,-0.917207,0.309451,-0.322945,-0.979866,0.301940,-0.157764,-1.097848,0.292442,0.145071
1066,2.961111,,,,,,,,-0.001803,-0.000475,-0.068219,-0.997669,-5.014231,1.781198,-0.503144,0.130535,0.010830,-0.338457,-0.931821,-0.998474,0.302403,-0.112031,-5.000830,1.781499,-0.418659,-5.005461,1.780285,-0.582577,-5.034957,1.779954,-0.508477,-0.917564,0.308755,-0.323256,-0.980672,0.304160,-0.159741,-1.097326,0.293645,0.143971
1067,2.963889,,,,,,,,-0.000420,-0.000053,-0.035829,-0.999358,-5.014192,1.781646,-0.503381,0.140713,0.011632,-0.362816,-0.921102,-0.998229,0.302231,-0.111940,-5.000957,1.781262,-0.419005,-5.005425,1.780269,-0.582591,-5.035198,1.783705,-0.509280,-0.916762,0.307492,-0.321968,-0.979624,0.305189,-0.157461,-1.097264,0.293759,0.143721
1068,2.966667,,,,,,,,-0.000677,-0.000524,-0.064942,-0.997889,-5.014209,1.781116,-0.503163,-0.227466,-0.021067,0.590017,-0.774400,-0.998333,0.302348,-0.111610,-5.000814,1.781503,-0.418656,-5.005433,1.780284,-0.582578,-5.034953,1.779855,-0.508453,-0.918377,0.310009,-0.322403,-0.979388,0.302525,-0.158376,-1.097822,0.292390,0.145028
1069,2.969444,,,,,,,,-0.000980,-0.000626,-0.063725,-0.997967,-5.014196,1.781092,-0.503175,0.139490,0.011222,-0.360680,-0.922131,-0.998333,0.302447,-0.112153,-5.000959,1.781324,-0.418985,-5.005426,1.780309,-0.582586,-5.035104,1.779827,-0.508842,-0.917544,0.308784,-0.323257,-0.980420,0.304021,-0.159606,-1.096705,0.293533,0.143291
1070,2.972222,,,,,,,,-0.001145,-0.000499,-0.071047,-0.997472,-5.014017,1.780967,-0.503169,-0.237724,-0.021761,0.616690,-0.750138,-0.998209,0.302323,-0.111592,-5.000968,1.781293,-0.418995,-5.005424,1.780271,-0.582553,-5.034994,1.779860,-0.508469,-0.917241,0.309492,-0.322956,-0.979460,0.302710,-0.157876,-1.096727,0.293299,0.145861
1071,2.975000,,,,,,,,0.001032,-0.000609,-0.069998,-0.997546,-5.014180,1.781279,-0.503051,-0.228796,-0.021057,0.594499,-0.770571,-0.998377,0.302246,-0.111747,-5.000844,1.782121,-0.417962,-5.005406,1.780244,-0.582527,-5.034980,1.779736,-0.508460,-0.917573,0.308731,-0.323288,-0.980021,0.302593,-0.158139,-1.097784,0.292459,0.145111
1072,2.977778,,,,,,,,-0.000476,-0.000372,-0.065046,-0.997882,-5.014218,1.781113,-0.503138,-0.239122,-0.022002,0.620717,-0.746356,-0.998413,0.302559,-0.111837,-5.000834,1.781462,-0.418658,-5.005420,1.780252,-0.582551,-5.034976,1.779779,-0.508451,-0.917271,0.309444,-0.322967,-0.980402,0.304005,-0.159625,-1.097322,0.293747,0.143755
1073,2.980556,,,,,,,,-0.000218,0.000227,-0.036986,-0.999316,-5.014219,1.781688,-0.503339,-0.210342,-0.018591,0.546369,-0.810489,-0.998226,0.302090,-0.111667,-5.000851,1.781446,-0.418630,-5.005435,1.780305,-0.582538,-5.035199,1.783710,-0.509301,-0.917222,0.309408,-0.322919,-0.979462,0.302672,-0.157885,-1.097375,0.293703,0.144015
1074,2.983333,,,,,,,,-0.000990,0.000178,-0.038944,-0.999241,-5.014221,1.781780,-0.503341,0.079545,0.006308,-0.206221,-0.975247,-0.998416,0.302362,-0.111866,-5.000838,1.781435,-0.418647,-5.005429,1.780248,-0.582529,-5.035174,1.783705,-0.509310,-0.917530,0.308630,-0.323260,-0.979453,0.304594,-0.157996,-1.097307,0.293610,0.143986
1075,2.986111,,,,,,,,-0.000502,-0.000354,-0.062810,-0.998025,-5.014162,1.781068,-0.503179,-0.254485,-0.022751,0.660480,-0.706036,-0.998137,0.302139,-0.111565,-5.000939,1.781260,-0.418989,-5.005283,1.780238,-0.582317,-5.034966,1.779887,-0.508481,-0.917192,0.309404,-0.322887,-0.979323,0.302449,-0.158386,-1.097816,0.292413,0.145067
1076,2.988889,,,,,,,,0.000681,0.000266,-0.042659,-0.999089,-5.014225,1.782038,-0.503351,-0.244699,-0.021639,0.635593,-0.731899,-0.998114,0.302096,-0.111718,-5.000849,1.782791,-0.418451,-5.005382,1.780293,-0.582575,-5.035199,1.783825,-0.509236,-0.917236,0.309367,-0.322872,-0.978790,0.301580,-0.158244,-1.097275,0.293679,0.143760
1077,2.991667,,,,,,,,0.000819,-0.000331,-0.078176,-0.996939,-5.014065,1.781188,-0.503215,-0.184262,-0.017209,0.478783,-0.858206,-0.998438,0.302260,-0.111925,-5.001061,1.782785,-0.418588,-5.005439,1.780314,-0.582555,-5.034944,1.779935,-0.508472,-0.917577,0.308774,-0.323299,-0.979696,0.303238,-0.159153,-1.097286,0.293649,0.143978
1078,2.994444,,,,,,,,0.001235,-0.000391,-0.059458,-0.998230,-5.014081,1.781731,-0.503204,0.117899,0.009807,-0.306421,-0.944516,-0.998352,0.302506,-0.111746,-5.000668,1.783032,-0.418088,-5.005039,1.780688,-0.582148,-5.035193,1.783689,-0.509205,-0.917162,0.309611,-0.322819,-0.980356,0.303937,-0.159624,-1.097551,0.292565,0.145112
1079,2.997222,,,,,,,,0.001264,-0.000611,-0.071096,-0.997469,-5.014200,1.781345,-0.503065,0.084271,0.006279,-0.218371,-0.972200,-0.998379,0.302309,-0.112011,-5.000705,1.782084,-0.417907,-5.005449,1.780341,-0.582573,-5.036505,1.778914,-0.509045,-0.917548,0.308723,-0.323306,-0.980432,0.303917,-0.159598,-1.096613,0.293216,0.143395
1080,3.000000,,,,,,,,0.000296,-0.000717,-0.037966,-0.999279,-5.014095,1.781754,-0.503289,-0.224858,-0.020486,0.582823,-0.780600,-0.998399,0.302508,-0.111707,-5.000729,1.781530,-0.418906,-5.005435,1.780269,-0.582549,-5.035130,1.783636,-0.509322,-0.918562,0.312768,-0.320662,-0.978230,0.301342,-0.158760,-1.097280,0.293643,0.143851
1081,3.002778,,,,,,,,-0.000303,-0.000224,-0.064861,-0.997894,-5.014211,1.781085,-0.503170,0.156134,0.013003,-0.405574,-0.900535,-0.998364,0.302490,-0.111929,-5.000838,1.781488,-0.418633,-5.005309,1.780266,-0.582308,-5.034990,1.779842,-0.508436,-0.917265,0.309143,-0.323193,-0.980389,0.303989,-0.159606,-1.096614,0.293203,0.143369
1082,3.005556,,,,,,,,-0.000402,0.000778,-0.015481,-0.999880,-5.014341,1.781964,-0.503673,0.096559,0.007780,-0.249165,-0.963604,-0.998280,0.302300,-0.111879,-5.000949,1.781285,-0.418989,-5.005437,1.780186,-0.582543,-5.035605,1.785315,-0.510175,-0.917818,0.308701,-0.322442,-0.980409,0.303972,-0.159552,-1.097261,0.293792,0.143741
1083,3.008333,,,,,,,,-0.001271,-0.000490,-0.073098,-0.997324,-5.014016,1.780954,-0.503159,0.075947,0.005886,-0.197844,-0.977269,-0.998375,0.302415,-0.111893,-5.000987,1.781277,-0.418976,-5.005443,1.780279,-0.582554,-5.034972,1.779793,-0.508425,-0.917411,0.309035,-0.323093,-0.980383,0.303964,-0.159630,-1.097810,0.292361,0.145089
1084,3.011111,,,,,,,,-0.001064,-0.000506,-0.070261,-0.997528,-5.014012,1.780985,-0.503161,0.156493,0.013106,-0.404926,-0.900762,-0.998355,0.302385,-0.112006,-5.000979,1.781261,-0.418993,-5.005428,1.780263,-0.582564,-5.034992,1.779910,-0.508447,-0.917473,0.308901,-0.323358,-0.980652,0.304188,-0.159714,-1.097343,0.293731,0.143756
1085,3.013889,,,,,,,,-0.000787,-0.000578,-0.065303,-0.997865,-5.014186,1.781077,-0.503164,0.178246,0.015539,-0.462659,-0.868293,-0.998416,0.302590,-0.111795,-5.000962,1.781332,-0.419018,-5.005415,1.780273,-0.582586,-5.034973,1.779841,-0.508449,-0.917231,0.309397,-0.322862,-0.980723,0.304080,-0.159730,-1.097303,0.293646,0.143997
1086,3.016667,,,,,,,,-0.000670,-0.000306,-0.072876,-0.997341,-5.014021,1.781020,-0.503141,-0.206044,-0.018562,0.535424,-0.818854,-0.998271,0.302121,-0.111789,-5.000838,1.781449,-0.418667,-5.005391,1.780304,-0.582549,-5.034981,1.779867,-0.508484,-0.917605,0.309326,-0.322662,-0.979145,0.302233,-0.158368,-1.097304,0.293654,0.143990
1087,3.019444,,,,,,,,-0.000692,-0.000362,-0.072379,-0.997377,-5.014030,1.780972,-0.503185,0.179360,0.015543,-0.464421,-0.867122,-0.998357,0.302420,-0.111704,-5.000844,1.781491,-0.418680,-5.005413,1.780218,-0.582556,-5.034999,1.779817,-0.508492,-0.916947,0.309313,-0.322900,-0.980686,0.304182,-0.159747,-1.097832,0.292397,0.145060
1088,3.022222,,,,,,,,0.001957,-0.000386,-0.059714,-0.998214,-5.014121,1.781601,-0.503152,0.117949,0.009502,-0.305071,-0.944949,-0.998351,0.302185,-0.111845,-5.000757,1.783025,-0.418002,-5.005451,1.780270,-0.582554,-5.035191,1.783497,-0.509282,-0.917373,0.307988,-0.323683,-0.980660,0.304164,-0.159706,-1.097802,0.292414,0.145085
1089,3.025000,,,,,,,,-0.000306,-0.000089,-0.036749,-0.999325,-5.014190,1.781640,-0.503322,0.160164,0.013532,-0.416033,-0.895031,-0.998392,0.302538,-0.111913,-5.000953,1.781252,-0.418988,-5.005440,1.780236,-0.582537,-5.035149,1.783571,-0.509262,-0.917593,0.309224,-0.322810,-0.980983,0.304482,-0.160137,-1.097529,0.292556,0.145156
1090,3.027778,,,,,,,,-0.001680,-0.001156,-0.074129,-0.997247,-5.013927,1.781189,-0.503099,0.181489,0.015613,-0.470960,-0.863142,-0.998293,0.302481,-0.111765,-5.000760,1.781477,-0.418909,-5.005423,1.780312,-0.582513,-5.034989,1.779939,-0.508439,-0.917180,0.309438,-0.322959,-0.980661,0.304181,-0.159727,-1.097484,0.292549,0.145096
1091,3.030556,,,,,,,,-0.000708,-0.000338,-0.066837,-0.997764,-5.014223,1.781104,-0.503136,-0.239961,-0.021585,0.622540,-0.744578,-0.998292,0.302477,-0.111644,-5.000847,1.781478,-0.418620,-5.005426,1.780331,-0.582536,-5.034972,1.779883,-0.508440,-0.918252,0.310509,-0.322142,-0.979460,0.302770,-0.157911,-1.097104,0.293533,0.143691
1092,3.033333,,,,,,,,0.002097,0.000144,-0.041166,-0.999150,-5.014225,1.781966,-0.503229,-0.220816,-0.020040,0.573603,-0.788555,-0.998210,0.302265,-0.111932,-5.000689,1.782841,-0.417817,-5.005461,1.780260,-0.582534,-5.035170,1.783891,-0.509276,-0.917489,0.309374,-0.322690,-0.978970,0.301871,-0.158307,-1.097295,0.293711,0.143777
1093,3.036111,,,,,,,,-0.000782,-0.000647,-0.068279,-0.997666,-5.014190,1.781298,-0.503038,-0.262641,-0.023684,0.681800,-0.682355,-0.998272,0.302463,-0.111861,-5.000710,1.782057,-0.417908,-5.005440,1.780245,-0.582564,-5.034968,1.779908,-0.508415,-0.917281,0.309611,-0.322675,-0.979762,0.303373,-0.159188,-1.097266,0.293784,0.143763
1094,3.038889,,,,,,,,0.001733,-0.000508,-0.078257,-0.996932,-5.014021,1.781297,-0.503136,0.104051,0.008620,-0.270364,-0.957080,-0.998310,0.302478,-0.111734,-5.000942,1.783134,-0.418008,-5.005438,1.780237,-0.582553,-5.034941,1.779909,-0.508462,-0.917404,0.308918,-0.323326,-0.979455,0.304672,-0.157935,-1.097821,0.292431,0.145092
